density	radius_of_gyration	surface_area_to_volume_ratio	sphericity	euler_characteristic	inradius	circumradius	hydrodynamic_radius	sequence_length	avg_plddt	hull_presence
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.24997885419146962	39.819305419921875	0.07796180450654579	0.8691700603878408	2.0	37.57657241821289	75.19208526611328	44.27255782535073	1560.0	81.63520858451892	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.12790769299012683	41.007572174072266	0.06579807657377629	0.8752016129849387	2.0	40.75885009765625	87.2238998413086	52.095468367915885	1452.0	46.31411576497964	2.0
0.24259968518235087	37.753143310546875	0.06584362742813564	0.917228874631031	2.0	37.84254455566406	77.42720794677734	49.67407491004564	2259.0	69.48578742937853	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5611998724358546	29.891267776489258	0.09499292066719035	0.880426547602928	2.0	24.691455841064453	65.10973358154297	35.870454918247475	1923.0	89.09192276587142	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.11145779777529241	53.840919494628906	0.046170127470285344	0.9434318248248943	2.0	55.144466400146484	96.21070861816406	68.87310439969106	2793.0	56.70746941125666	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5238118404349497	33.60182571411133	0.09324022241855758	0.8953184319243974	2.0	32.2575569152832	56.4470329284668	35.936884885083934	1767.0	95.05018279569892	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5877395275783526	23.430091857910156	0.11439551840522943	0.8749827904080657	2.0	24.462533950805664	56.35634994506836	29.971793573725304	1164.0	94.88690618762475	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.18449995043364437	45.80389404296875	0.07553088268701799	0.865841240237228	2.0	33.99559783935547	82.08269500732422	45.87313563340247	1290.0	74.31369180907484	1.0
0.3890384123561165	27.807565689086914	0.08766750906879227	0.883264381668009	2.0	30.057828903198242	63.94702911376953	38.74287722064517	1692.0	91.22026682134572	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.25549519520904546	42.54758834838867	0.08070057529668756	0.8545131403013657	2.0	29.7531681060791	80.07794952392578	43.50366825962795	1485.0	70.02195336008023	2.0
0.2427809373764249	45.355506896972656	0.0718329571276022	0.8549653064035957	2.0	38.72116470336914	84.73705291748047	48.8482508924178	1989.0	66.3049776119403	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.23169213766497176	34.34390640258789	0.09369300932284441	0.8660773952066289	2.0	27.945829391479492	69.33931732177734	36.970673553643536	837.0	59.87309066547565	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4526944740080057	25.044811248779297	0.14560905725419077	0.8464804540057029	2.0	19.558452606201172	45.70503616333008	24.339739755380087	471.0	79.62670399999999	3.0
0.07153789832746224	89.72601318359375	0.04449142735870593	0.774807756080553	2.0	63.82904052734375	204.5849151611328	87.02638754057588	3348.0	75.27029139220721	5.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.25562853137668523	41.41984558105469	0.07154282015339035	0.8454827568561849	2.0	39.032081604003906	99.0431137084961	49.5964331485006	2196.0	85.4677213059576	1.0
0.4516583427489187	36.23725128173828	0.07741841802261493	0.8936769982558861	2.0	37.45539474487305	63.029823303222656	43.36070971645501	2718.0	82.73217509283062	1.0
0.46717793318602774	22.24521255493164	0.14404425419118835	0.8090594246234744	2.0	18.37792205810547	69.344970703125	25.742154593849893	621.0	86.97288436268067	5.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4118071262872891	29.253740310668945	0.14170768127814987	0.7782870217837525	2.0	21.562088012695312	72.3011245727539	27.201200670579766	597.0	87.69583227445997	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.09552212695426425	58.92148208618164	0.04944743952259343	0.8831911856474852	2.0	48.094913482666016	125.41447448730469	68.6946192378898	2247.0	62.54287963433215	7.0
0.13223693177910129	36.64472198486328	0.08392208921478737	0.8455104007771704	2.0	40.16966247558594	91.12260437011719	42.27912722050089	750.0	73.61901743264659	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.22664924635217226	41.38405990600586	0.09496280338822095	0.7765233239356159	2.0	29.4554443359375	86.30747985839844	40.68302362914516	1071.0	75.86807784226698	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5042360613894304	29.831317901611328	0.08721337628710865	0.8945283363978176	2.0	27.595022201538086	73.60616302490234	38.45422407285759	2040.0	81.41537182532433	1.0
0.25763752397804396	59.11630630493164	0.06292949338043591	0.8378859114317305	2.0	48.13941955566406	107.466064453125	56.89605191321252	3399.0	87.927504411116	5.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5561760363873287	29.78338623046875	0.09566100525991812	0.8728939672149576	2.0	23.49878692626953	63.2599983215332	35.92732001353461	1923.0	89.42681006493505	4.0
0.29239752183882894	28.279062271118164	0.1434599719449672	0.7805237145081223	2.0	14.246535301208496	57.786563873291016	26.791955331597162	408.0	87.38780148423005	2.0
0.6200190959500296	22.49674415588379	0.1539740544546891	0.8042984570558405	2.0	14.8006591796875	72.99176025390625	24.224592118959546	645.0	85.79571683521714	4.0
0.32492049669834827	52.20179748535156	0.051687203193849895	0.8573861470996568	2.0	57.52237319946289	120.57876586914062	67.69580537723223	7005.0	85.043174833135	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.08803248911689417	63.99322509765625	0.043376071927209284	0.9056776257198742	2.0	55.337669372558594	133.7664031982422	76.36553443520783	2760.0	47.33045880149813	1.0
0.12471403426681145	80.08380889892578	0.04989319702307736	0.7833594331734828	2.0	36.05535888671875	185.41807556152344	76.75715051999934	3903.0	74.15315941488868	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.38028559386237404	32.66941833496094	0.08632210017025459	0.8920305367929888	2.0	34.22599792480469	58.88284683227539	38.96005263824185	1620.0	84.50536029753601	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1532523328945012	46.316951751708984	0.05507305502255869	0.9112782734350026	2.0	53.64976501464844	97.28825378417969	59.776580852178505	2379.0	67.88688817891374	1.0
0.49860366187397664	38.78593444824219	0.06908306038327049	0.8923643220819547	2.0	39.62235641479492	85.78372955322266	48.66396463488162	4200.0	83.77350332998815	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4451314744449807	23.5075626373291	0.12233757947065799	0.8256872093731512	2.0	21.554935455322266	59.53830337524414	29.699272709761818	864.0	86.87613728129205	1.0
0.25919137889893357	28.398902893066406	0.10708856729397023	0.8170889649650338	2.0	23.43349838256836	69.08515167236328	34.28536688293815	762.0	73.30231309583543	1.0
0.11696097471698973	53.13679885864258	0.052909426322716946	0.8931380282947166	2.0	43.23375701904297	112.68340301513672	63.4847802707475	2178.0	57.595458553791886	3.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.34763763618666815	64.13103485107422	0.15077461811827295	0.6576973657096181	2.0	18.207735061645508	118.3926773071289	30.252893267153425	672.0	90.2554752851711	3.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4631187976401348	26.3309268951416	0.09545503445950694	0.8794598285634936	2.0	28.261930465698242	66.70822143554688	35.73603864887842	1560.0	91.81195927489446	3.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1499654048709801	62.87800216674805	0.037795055148310816	0.960579559323284	2.0	70.37053680419922	106.165283203125	82.63288781204893	6117.0	43.32093305153229	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1652792168705864	50.66375732421875	0.043285761162656505	0.9595057323876132	2.0	63.156463623046875	90.91289520263672	72.23183071940879	4617.0	55.615188910489394	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6624528132957941	24.888669967651367	0.11554778727894974	0.8574566814399341	2.0	15.70964527130127	49.14336013793945	30.279411680499464	1260.0	92.913534923339	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.24067194623098168	38.18839645385742	0.07364521548528641	0.8850298696085629	2.0	31.806529998779297	84.27395629882812	46.02764863855814	1632.0	56.37680152843336	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.26879398566282153	45.12440490722656	0.060254798607381796	0.8607767543197723	2.0	38.646541595458984	109.41622161865234	57.841438518582635	3975.0	75.76506294692317	0.0
0.11358131732397703	44.07206344604492	0.0671231260805005	0.8948865440917594	2.0	31.486915588378906	72.53185272216797	49.94374475865628	1056.0	58.798442136498515	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3541887876699213	26.361597061157227	0.09442210023834538	0.8889289653509739	2.0	30.630786895751953	56.444034576416016	35.74213910752104	1176.0	81.49063168124393	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3146527733698916	33.38789367675781	0.0873747441155118	0.8171025475145548	2.0	26.985748291015625	97.69684600830078	42.02026368080723	1626.0	87.5216969289397	3.0
0.13331677513699322	53.773807525634766	0.0428892092372531	0.945781700772958	2.0	55.833553314208984	99.5650863647461	73.95751473503411	4008.0	56.550778892026095	3.0
1.0303168492825951	13.248353004455566	0.20316011572748666	0.9144269688930889	2.0	14.107278823852539	28.645626068115234	16.148559093579934	324.0	95.2024062877872	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5146659255895908	28.664030075073242	0.14576402619252557	0.7912830052889922	2.0	15.684745788574219	69.1684341430664	26.009922660432544	645.0	83.85676504629629	1.0
0.3072263869209351	23.004375457763672	0.11871205280423094	0.8205642880921311	2.0	16.6219425201416	71.74136352539062	30.797383969646127	675.0	85.08043350908025	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3378018172699703	25.773038864135742	0.13760948921860666	0.8350082109579742	2.0	19.953554153442383	63.71574401855469	26.10851229903035	444.0	83.46490877497828	1.0
0.43686448238340364	36.13948440551758	0.0926665770905047	0.8246583741981397	2.0	26.831321716308594	73.52549743652344	39.25762840319586	1860.0	80.11265674603176	2.0
0.5155554116196741	26.03270149230957	0.12070570609495132	0.8631764535946023	2.0	22.56867218017578	56.86213302612305	28.79346089473872	897.0	87.71723286504897	3.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.15257931613912046	41.31155776977539	0.060182718676118914	0.9286583567729952	2.0	41.289669036865234	71.78646087646484	53.67764836361364	1788.0	64.13617614269788	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1963671065674536	42.75571060180664	0.0547188997159142	0.8976958523654316	2.0	52.737117767333984	95.70022583007812	61.073763087761925	3207.0	69.06560304449648	1.0
0.18440631472411648	40.19159698486328	0.05980652832756329	0.8886091042955869	2.0	46.43312454223633	81.36872100830078	56.44973443553554	2409.0	66.85387780943336	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.23853092951917032	46.81057357788086	0.08077104853753547	0.8174268995161222	2.0	37.33099365234375	89.05997467041016	45.437728141258084	1572.0	72.97956809063017	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.20254699457166234	50.86085891723633	0.06141694672147943	0.8690530393117836	2.0	41.66324234008789	107.22999572753906	56.20652683676195	2646.0	70.87157502193624	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.11542264218845091	35.86767578125	0.0805332388453823	0.8747023676934843	2.0	33.360145568847656	71.999755859375	42.58785698036998	726.0	67.64380557202134	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6021667111963864	26.313430786132812	0.15907535062201703	0.7956905530003933	2.0	17.24051856994629	61.460052490234375	23.70140894753801	594.0	85.12758349705302	4.0
0.30427600415764905	32.62557601928711	0.08182498432890936	0.853930153108986	2.0	34.612796783447266	73.70734405517578	42.935149033016295	1695.0	79.11164535009756	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5543946722901536	22.948162078857422	0.11208459124883485	0.9203908994544434	2.0	17.443323135375977	44.33067321777344	29.080577483068993	951.0	78.27487701767872	1.0
0.1523745713161823	41.44664001464844	0.06586154818784325	0.8966462447131536	2.0	37.82472229003906	77.61653900146484	50.800523235837055	1560.0	65.33572067332982	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2517433402583861	33.624412536621094	0.08163680964891738	0.8972496787975924	2.0	34.688438415527344	78.56327056884766	40.95641349317595	1260.0	76.89741415982985	1.0
0.15315890586323427	43.107994079589844	0.07041956120977723	0.8920088275340711	2.0	37.1711540222168	77.58696746826172	47.75939182881254	1185.0	66.11755639097744	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4123391417134783	45.93982696533203	0.054754396158452345	0.9099703140144217	2.0	49.0764274597168	103.14606475830078	60.21088855772277	6408.0	83.57588745344506	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3103856185506088	30.250131607055664	0.08138021995520808	0.8827365717774537	2.0	34.815250396728516	69.17440795898438	41.761037113529156	1635.0	76.17320684868116	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.16302679513960203	49.89455795288086	0.05494388782264642	0.9102716083514877	2.0	51.21348190307617	92.88558197021484	59.983371244984205	2460.0	77.22230826507817	1.0
0.5915911699511843	21.30614471435547	0.1320014415748209	0.861805780304174	2.0	17.070144653320312	48.951507568359375	26.371399501324635	783.0	93.26378927017883	1.0
0.13224027566650565	53.39140319824219	0.057400519470946126	0.883329178311598	2.0	47.66775131225586	107.43651580810547	59.16745042790407	2019.0	69.58737921779141	4.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.18941901522196308	42.881980895996094	0.05339771962242459	0.9328514721875887	2.0	49.82864761352539	82.7416763305664	60.22628054160377	2994.0	69.83609799217074	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.25167005867724224	36.322113037109375	0.070109008137307	0.8993888490277814	2.0	36.00625991821289	73.90638732910156	47.57731541464881	2016.0	73.09687148672224	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6814286498026382	21.404922485351562	0.11784701336677335	0.8969582544391215	2.0	22.092256546020508	43.01403045654297	28.381179685102556	1140.0	85.88883164983166	1.0
0.209755922936037	65.8297119140625	0.07606837585666101	0.7478740266984606	2.0	32.00339889526367	148.53115844726562	52.73375053691694	2169.0	79.21153688173884	5.0
0.2425698522371831	32.02641296386719	0.11025887446415013	0.7969561804332426	2.0	28.33433723449707	92.15290832519531	34.140765684453946	708.0	74.6465836491608	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7902380308243286	18.47263526916504	0.1451103278958069	0.8902176003235829	2.0	17.760414123535156	37.141143798828125	23.22345092576935	783.0	96.74476694915253	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7970026267762694	15.01728630065918	0.18142708977204725	0.8968184231395472	2.0	14.702835083007812	33.03643798828125	18.4380334789818	363.0	93.03490010515247	3.0
0.14811316341154276	62.46501159667969	0.03671550556123167	0.9647674817247351	2.0	78.90309143066406	102.38172149658203	84.69330587793274	6720.0	47.506271137026246	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2721996625828606	40.09035110473633	0.06390137916822884	0.8787191966705058	2.0	39.71377182006836	90.41045379638672	53.42701480769605	2943.0	76.45257432005062	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.13553595043570787	62.736732482910156	0.03722352631277614	0.9654467477426941	2.0	76.36328887939453	105.81527709960938	83.47865014271325	5916.0	44.72761198021126	1.0
0.2449953044057852	45.66872024536133	0.056959917983640404	0.9044060032786959	2.0	51.83327865600586	94.54373168945312	58.235587747235634	3636.0	74.71845987687655	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.30381078315152027	30.74452018737793	0.11714277631268359	0.7468371918597662	2.0	24.735721588134766	81.799072265625	34.29097271505977	888.0	83.53797095258437	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.504805303768956	27.78858757019043	0.08722846249252172	0.9168207411385487	2.0	31.21415901184082	63.866546630859375	37.5127244892821	1926.0	85.96361974046401	1.0
0.3405888092986295	38.16414260864258	0.09977848527913755	0.8098859729124567	2.0	27.756986618041992	78.87358856201172	37.124487835315286	1254.0	80.10844998498047	3.0
0.900505587897615	12.670022964477539	0.20350355146944057	0.9085989672126025	2.0	13.12078857421875	24.166278839111328	16.224712994114352	279.0	96.43170765027324	2.0
0.3574637559902833	31.62830352783203	0.13437464199594745	0.7571350049808979	2.0	13.522429466247559	62.7583122253418	29.487001299386872	672.0	81.66832291074473	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.12250545338729527	41.78436279296875	0.06387326204110319	0.8568218839352922	2.0	38.44791030883789	94.68096923828125	54.81653855915815	1470.0	67.86175284384696	1.0
0.09813048491723686	52.17599868774414	0.06415840971152516	0.8350480887767264	2.0	41.154693603515625	108.88712310791016	55.995893356756035	1233.0	70.4914185264445	1.0
0.20196720714829142	48.76754379272461	0.057821268741822286	0.8988941171883186	2.0	46.2713508605957	95.51822662353516	57.71983747916082	2739.0	71.97416294491812	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4343953640364294	33.6483154296875	0.0734058016697562	0.8885451654314259	2.0	33.6434211730957	75.37775421142578	45.99507808722484	3024.0	82.76117800074321	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.136797952080443	12.516608238220215	0.20362642134430228	0.9435976458799001	2.0	13.228419303894043	21.378808975219727	15.613500346397439	315.0	97.6433617539586	1.0
0.694413286751779	24.499034881591797	0.10228386387337543	0.9291380804852655	2.0	21.970378875732422	51.54310607910156	31.56704063161254	1545.0	94.63874521072798	1.0
